Superficie (m2),Nombre Pieces,Nombre Chambres,Prix (Euros),Code Postal,Classe Energetique,Nombre Photos,Etage,Type de Bien,Type Vendeur,Terrasse,Parking,Cave,Ascenseur,Gardien,Renove,Box
43,2,1,385000,75020,0,2,3,1,1,-1,-1,1,1,1,1,-1
30,1,0,385000,75009,0,10,3,1,1,-1,-1,1,1,1,-1,-1
29,2,1,385000,75009,4,10,6,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,385000,75019,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,385000,75017,6,7,3,1,1,-1,-1,1,-1,1,-1,-1
40,2,1,385000,75020,7,8,5,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,385000,75018,5,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,385000,75020,3,10,2,1,1,-1,-1,1,1,-1,-1,-1
34,2,1,385000,75018,4,8,4,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,385000,75011,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
32,3,2,385000,75002,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,385000,75015,7,10,7,1,1,-1,-1,1,1,-1,-1,-1
34,2,1,385000,75011,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,385000,75018,0,4,3,1,1,-1,-1,1,-1,-1,1,-1
35,2,1,385000,75012,4,9,2,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,385000,75013,5,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
31,1,0,385000,75017,5,10,8,1,1,-1,-1,1,1,-1,-1,-1
32,2,1,385000,75017,4,7,4,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,385000,75014,6,7,4,1,1,-1,-1,1,-1,-1,-1,-1
32,3,2,385000,75002,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,385000,75018,5,10,6,1,1,-1,-1,1,-1,-1,-1,-1
49,3,2,385000,75019,0,8,4,1,1,-1,-1,1,-1,-1,-1,-1
27,2,1,385000,75015,6,6,5,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,385000,75013,0,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,385000,75020,3,10,2,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,385000,75013,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,385000,75015,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,385000,75015,0,8,6,1,1,-1,-1,1,1,-1,-1,-1
43,2,1,385000,75020,0,3,-1,1,1,-1,-1,-1,1,-1,-1,-1
27,2,1,385000,75003,4,10,5,1,1,-1,-1,1,-1,1,-1,-1
33,2,1,385000,75017,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,385000,75019,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,386000,75017,7,10,1,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,386000,75005,0,10,-1,1,1,-1,-1,-1,1,1,-1,-1
34,2,1,386000,75011,7,7,2,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,386000,75017,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
39,1,0,386000,75019,5,3,2,1,1,1,-1,1,1,1,-1,-1
30,2,1,386250,75015,5,6,5,1,1,-1,1,1,1,-1,-1,-1
40,1,0,386400,75016,6,5,1,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,387000,75014,7,4,2,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,387000,75020,7,10,6,1,1,-1,-1,1,-1,-1,-1,-1
39,1,0,387920,75012,5,8,-1,1,1,-1,-1,1,1,-1,-1,-1
45,2,1,388000,75020,5,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
27,1,0,388000,75004,5,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,388000,75010,6,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,388000,75015,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
36,1,0,388000,75020,4,5,7,1,1,1,-1,-1,1,-1,-1,-1
36,1,0,388000,75020,4,8,7,1,1,1,-1,-1,1,-1,-1,-1
43,3,2,388000,75018,7,9,-1,1,1,-1,-1,1,-1,-1,-1,-1
16,1,0,388080,75006,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
17,1,0,388080,75006,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
16,1,0,388080,75006,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,388500,75019,4,10,3,1,1,-1,-1,1,1,1,-1,-1
37,2,1,388500,75019,0,10,3,1,1,1,-1,1,-1,-1,-1,-1
42,2,1,388500,75014,4,7,1,1,1,-1,-1,1,1,-1,-1,-1
34,2,1,388650,75010,5,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,389000,75010,0,8,4,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,389000,75014,5,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,389000,75017,5,7,2,1,1,-1,-1,-1,1,-1,-1,-1
47,2,1,389000,75019,5,5,1,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,389000,75018,6,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
32,1,0,389000,75004,0,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,1,0,389000,75016,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
30,1,0,389000,75011,5,7,1,1,1,1,-1,1,1,1,-1,-1
37,2,1,389000,75018,6,9,6,1,1,-1,-1,1,-1,-1,-1,-1
35,1,1,389000,75015,4,10,3,1,1,-1,-1,-1,1,-1,1,-1
25,1,0,389000,75008,0,10,4,1,1,1,-1,-1,1,1,-1,-1
28,1,0,389000,75020,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
31,2,1,389000,75011,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,389000,75010,0,8,4,1,1,-1,-1,1,-1,-1,-1,-1
38,1,0,389000,75016,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,389000,75015,6,5,2,1,1,-1,-1,1,1,-1,-1,-1
29,1,0,389000,75017,5,7,2,1,1,-1,-1,-1,1,-1,-1,-1
32,1,0,389000,75004,0,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,389000,75011,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
53,3,1,389991,75020,6,5,1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,390000,75010,5,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,390000,75012,5,8,-1,1,1,-1,-1,1,1,1,-1,-1
28,1,0,390000,75017,5,9,4,1,1,-1,-1,-1,1,1,-1,-1
31,2,1,390000,75001,0,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,390000,75015,4,8,3,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,390000,75004,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,2,390000,75017,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,390000,75017,4,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,390000,75015,5,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,390000,75017,3,8,7,1,1,1,-1,1,1,-1,-1,-1
34,2,1,390000,75018,6,9,2,1,1,-1,-1,1,-1,-1,-1,-1
45,2,1,390000,75018,0,5,4,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,390000,75018,6,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,390000,75015,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,390000,75015,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,390000,75017,0,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,390000,75018,6,9,2,1,1,-1,-1,1,-1,-1,-1,-1
45,2,1,390000,75018,0,5,4,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,390000,75015,4,8,3,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,390000,75004,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,2,390000,75017,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,390000,75015,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,390000,75015,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,390000,75012,5,8,-1,1,1,-1,-1,1,1,1,-1,-1
28,1,0,390000,75017,5,9,4,1,1,-1,-1,-1,1,1,-1,-1
28,1,0,390000,75013,6,4,4,1,1,1,1,1,1,1,-1,-1
33,1,0,390000,75015,0,10,2,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,390000,75015,6,6,-1,1,1,-1,-1,1,1,1,-1,-1
35,2,1,390000,75015,7,1,-1,1,1,-1,-1,-1,1,1,-1,-1
35,2,1,390000,75017,0,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,390000,75014,7,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,390000,75019,0,4,5,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,390000,75011,7,10,-1,1,1,-1,-1,-1,-1,1,-1,-1
37,2,1,390000,75012,5,10,3,1,1,-1,-1,-1,1,1,1,-1
31,2,1,390000,75001,0,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,390000,75015,6,6,2,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,390000,75018,6,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,390000,75018,0,5,4,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,390000,75019,0,4,5,1,1,-1,-1,1,-1,-1,-1,-1
39,1,0,390000,75012,5,8,-1,1,1,-1,-1,1,1,1,-1,-1
43,2,1,390000,75015,5,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,390000,75017,3,8,7,1,1,1,-1,1,1,-1,-1,-1
28,1,0,390000,75004,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,390000,75020,4,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,390000,75015,5,8,3,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,390000,75013,5,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,390000,75014,5,6,1,1,1,-1,-1,1,-1,-1,1,-1
37,2,1,390000,75012,0,8,-1,1,1,1,-1,-1,-1,-1,1,-1
36,2,1,390000,75018,3,10,4,1,1,-1,-1,-1,1,-1,-1,-1
34,2,0,390370,75014,0,5,4,1,1,-1,-1,-1,-1,-1,-1,-1
21,1,0,391000,75004,4,5,1,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,392000,75004,0,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,392000,75013,7,4,7,1,1,1,-1,-1,1,-1,-1,-1
31,2,1,392000,75010,5,8,5,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,392000,75013,0,7,4,1,1,1,-1,-1,-1,-1,-1,-1
46,3,2,392000,75018,4,10,3,1,1,-1,-1,1,1,-1,-1,-1
46,2,1,392715,75015,0,9,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,393000,75015,6,10,4,1,1,1,-1,1,1,1,-1,-1
38,2,1,393000,75020,0,5,1,1,1,-1,-1,1,-1,-1,-1,-1
34,1,0,393000,75001,0,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
34,1,0,393000,75001,0,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
40,1,0,393000,75017,5,7,4,1,1,-1,-1,1,1,1,-1,-1
26,2,1,393000,75017,5,8,8,1,1,1,-1,-1,1,-1,-1,-1
38,1,0,393000,75017,4,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
31,1,0,393700,75017,3,4,2,1,1,-1,-1,-1,1,1,-1,-1
32,1,0,393750,75015,5,5,4,1,1,-1,-1,-1,1,1,1,-1
50,3,2,393750,75020,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,393750,75013,6,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
35,3,1,393750,75013,1,9,2,1,1,1,-1,1,-1,-1,-1,-1
45,2,1,394000,75018,5,6,2,1,1,1,1,1,1,1,-1,-1
47,3,2,394000,75018,4,8,3,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,394000,75010,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
48,2,1,394000,75013,0,3,2,1,1,-1,1,1,1,-1,-1,-1
30,2,1,394000,75003,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,394000,75010,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,394000,75010,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,3,2,394500,75010,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
26,1,0,395000,75018,0,1,5,1,1,1,-1,-1,1,-1,-1,-1
41,2,1,395000,75019,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,395000,75014,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,395000,75005,0,10,2,1,1,1,-1,-1,-1,-1,-1,-1
40,1,0,395000,75020,5,5,5,1,1,-1,-1,1,1,-1,-1,-1
50,2,1,395000,75015,0,10,1,1,1,-1,-1,1,1,1,-1,-1
27,2,2,395000,75005,7,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,395000,75007,6,7,2,1,1,-1,-1,1,-1,-1,-1,-1
37,1,0,395000,75018,4,5,6,1,1,-1,-1,1,1,-1,-1,-1
32,2,1,395000,75015,0,6,4,1,1,-1,-1,1,1,-1,-1,-1
32,2,1,395000,75016,6,7,-1,1,1,-1,-1,-1,-1,1,-1,-1
36,1,0,395000,75017,4,7,2,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,395000,75018,2,10,3,1,1,-1,-1,-1,1,-1,-1,-1
27,1,0,395000,75011,3,10,4,1,1,-1,-1,1,1,-1,-1,-1
28,2,0,395000,75016,6,10,6,1,1,-1,-1,-1,-1,-1,1,-1
31,1,0,395000,75016,0,5,4,1,1,-1,-1,-1,1,1,-1,-1
50,3,2,395000,75020,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
45,2,1,395000,75018,5,10,3,1,1,1,-1,-1,-1,-1,-1,-1
39,2,1,395000,75013,5,9,5,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,395000,75015,6,10,3,1,1,-1,-1,1,1,-1,-1,-1
32,2,1,395000,75015,0,6,4,1,1,-1,-1,1,1,-1,-1,-1
28,1,0,395000,75005,0,10,2,1,1,1,-1,-1,-1,-1,-1,-1
50,2,1,395000,75015,0,10,1,1,1,-1,-1,1,1,1,-1,-1
36,1,0,395000,75017,4,7,2,1,1,-1,-1,-1,1,-1,-1,-1
41,2,1,395000,75019,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,395000,75014,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,395000,75012,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,395000,75020,0,4,3,1,1,-1,1,1,1,-1,-1,-1
100,5,4,395000,75001,0,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
25,1,0,395000,75001,0,4,4,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,395000,75018,2,10,3,1,1,-1,-1,-1,1,-1,-1,-1
50,3,2,395000,75020,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
45,2,1,395000,75018,5,10,3,1,1,1,-1,-1,-1,-1,-1,-1
32,2,1,395000,75017,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
30,2,1,395000,75014,0,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,0,395000,75013,0,6,4,1,1,-1,-1,-1,1,1,-1,-1
46,3,1,395000,75020,5,6,1,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,395000,75010,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,395000,75013,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,399000,75008,7,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,1,399000,75013,0,5,1,1,1,-1,-1,1,-1,-1,-1,-1
28,2,1,399000,75018,0,8,1,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,399000,75006,7,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,399000,75011,7,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
25,2,1,399000,75003,0,4,7,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,399000,75019,5,6,3,1,1,-1,-1,-1,-1,1,-1,-1
30,1,0,399000,75014,0,6,2,1,1,-1,-1,-1,1,1,-1,-1
38,2,1,399000,75014,0,2,2,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,399000,75014,6,2,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,399000,75012,6,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,399000,75012,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,399000,75010,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,399000,75002,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,1,0,399000,75016,6,10,2,1,1,-1,-1,-1,1,1,-1,-1
33,1,0,399000,75017,0,7,1,1,1,-1,-1,-1,-1,-1,1,-1
27,1,0,399000,75015,3,10,6,1,1,1,-1,-1,-1,-1,-1,-1
30,1,0,399000,75016,7,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,399000,75018,7,2,2,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,399000,75019,3,6,2,1,1,-1,-1,1,-1,-1,-1,-1
35,1,0,399000,75005,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,399000,75014,6,2,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,399000,75012,6,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1
80,4,3,399000,75018,0,10,3,1,1,-1,-1,1,1,1,-1,-1
42,1,0,399000,75018,7,10,7,1,1,-1,-1,-1,1,-1,-1,-1
42,2,1,399000,75019,0,4,2,1,1,-1,-1,-1,-1,-1,-1,-1
32,1,0,399000,75004,0,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,399000,75019,5,6,-1,1,1,1,-1,1,-1,-1,-1,-1
50,2,1,399000,75020,4,8,3,1,1,-1,-1,-1,-1,-1,1,-1
28,2,1,399000,75005,7,10,-1,1,1,-1,-1,1,-1,1,-1,-1
38,2,1,399000,75013,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,399000,75010,5,10,4,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,399000,75014,5,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
41,3,2,399000,75019,3,7,2,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,399000,75019,6,10,-1,1,1,-1,1,1,1,-1,-1,-1
30,2,1,399000,75012,1,10,6,1,1,1,-1,1,-1,-1,-1,-1
31,1,0,399000,75015,6,8,4,1,1,1,1,-1,-1,-1,-1,-1
42,2,1,399000,75019,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,399000,75019,6,9,1,1,1,-1,-1,-1,-1,1,-1,-1
38,2,1,399000,75012,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,399000,75019,0,8,2,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,399000,75019,0,4,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,2,399000,75019,0,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
26,2,1,399000,75006,5,5,4,1,1,-1,-1,-1,-1,-1,-1,-1
51,2,1,399000,75019,4,5,1,1,1,1,-1,-1,-1,1,-1,-1
43,2,1,399290,75015,7,5,-1,1,1,1,-1,1,-1,-1,-1,-1
38,2,1,399500,75019,5,7,3,1,1,-1,-1,-1,-1,-1,1,-1
45,2,1,399500,75014,1,9,-1,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,399700,75015,5,10,2,1,1,1,-1,-1,-1,-1,-1,-1
34,2,1,399750,75015,0,8,5,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,399880,75013,0,4,1,1,1,-1,-1,1,-1,-1,-1,-1
50,2,1,399900,75012,5,10,-1,1,1,1,-1,1,-1,-1,-1,-1
41,2,1,399990,75018,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,400000,75017,5,8,3,1,1,-1,-1,1,-1,-1,-1,-1
42,1,0,400000,75015,5,6,1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,0,400000,75015,5,5,1,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,400000,75011,6,7,1,1,1,-1,-1,-1,-1,1,-1,-1
32,1,0,400000,75016,0,6,-1,1,1,-1,-1,-1,1,1,-1,-1
27,1,1,400000,75004,5,10,1,1,1,-1,-1,-1,1,-1,-1,-1
42,2,1,400000,75018,0,4,-1,1,1,-1,-1,1,1,-1,-1,-1
27,1,0,400000,75009,0,8,5,1,1,-1,-1,-1,1,-1,-1,-1
33,2,1,400000,75010,4,8,2,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,400000,75013,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
43,3,2,400000,75004,0,6,2,1,1,1,-1,-1,-1,-1,-1,-1
46,2,1,400000,75011,5,9,-1,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,400000,75017,5,6,3,1,1,-1,-1,-1,1,-1,-1,-1
37,2,1,400000,75017,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,400000,75018,5,8,1,1,1,-1,-1,1,-1,-1,-1,-1
55,3,1,400000,75010,6,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
26,1,0,400000,75017,4,6,2,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,400000,75007,0,7,-1,1,1,1,-1,-1,-1,-1,-1,-1
41,2,1,400000,75010,4,5,-1,1,1,-1,-1,1,-1,1,-1,-1
40,1,0,400000,75014,5,6,1,1,1,1,-1,-1,-1,-1,-1,-1
48,2,1,400000,75018,5,9,3,1,1,-1,-1,-1,-1,-1,-1,-1
36,1,0,400000,75017,7,7,5,1,1,-1,-1,-1,1,-1,-1,-1
26,1,0,400000,75003,7,6,4,1,1,-1,-1,-1,1,-1,-1,-1
40,2,1,400000,75018,5,1,2,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,400000,75013,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,400000,75018,2,7,-1,1,1,-1,-1,-1,1,-1,-1,-1
25,1,0,400000,75007,0,7,-1,1,1,1,-1,-1,-1,-1,-1,-1
37,2,1,400000,75014,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,400000,75003,5,8,6,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,400000,75003,7,4,4,1,1,-1,-1,-1,1,-1,-1,-1
32,2,1,400000,75009,7,8,5,1,1,-1,-1,-1,-1,-1,-1,-1
46,2,1,400000,75019,3,10,3,1,1,-1,-1,1,1,-1,-1,-1
49,3,2,400000,75012,5,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
30,1,0,400000,75016,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,400000,75018,6,8,3,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,400000,75011,0,1,4,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,400000,75019,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,400000,75007,7,1,3,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,400000,75019,2,7,2,1,1,-1,1,-1,-1,-1,1,-1
66,3,2,400000,75013,5,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,1,0,400000,75016,5,7,4,1,1,-1,-1,1,1,1,-1,-1
41,2,1,400000,75018,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,400000,75014,0,2,2,1,1,-1,-1,-1,-1,-1,-1,-1
40,3,2,400000,75014,0,9,4,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,400000,75016,7,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
46,3,2,400000,75020,0,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
55,2,1,400000,75010,6,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
46,3,2,400000,75020,0,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
47,2,1,400000,75018,4,4,-1,1,1,-1,-1,1,-1,-1,-1,-1
55,2,1,400000,75010,6,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,400000,75011,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,400000,75015,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,400295,75019,5,1,3,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,402000,75020,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,402000,75019,0,5,2,1,1,-1,1,1,-1,-1,-1,-1
60,3,2,402000,75013,5,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,402800,75011,0,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,403000,75011,6,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,404000,75010,3,8,2,1,1,1,-1,-1,-1,-1,-1,-1
36,2,1,404250,75005,6,6,2,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,404250,75012,6,2,4,1,1,-1,-1,1,-1,-1,-1,-1
32,1,0,405000,75002,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
31,3,1,405000,75018,0,1,4,1,1,-1,-1,-1,-1,-1,-1,-1
24,2,1,405000,75018,6,8,7,1,1,-1,-1,-1,1,-1,-1,-1
42,2,1,405000,75017,4,4,8,1,1,-1,1,-1,-1,-1,-1,-1
50,2,1,405000,75019,5,9,8,1,1,1,1,-1,-1,-1,-1,-1
35,2,1,405000,75019,6,10,1,1,1,-1,-1,-1,-1,1,1,-1
35,2,1,405000,75019,6,10,1,1,1,-1,-1,-1,-1,1,1,-1
31,3,1,405000,75018,0,1,4,1,1,-1,-1,-1,-1,-1,-1,-1
32,1,0,405000,75002,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,405000,75019,5,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,405000,75015,0,10,1,1,1,1,-1,-1,-1,-1,-1,-1
24,2,1,405000,75018,6,8,7,1,1,-1,-1,-1,1,-1,-1,-1
34,2,1,405000,75017,7,6,6,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,405000,75006,7,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,405000,75018,5,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
50,2,1,405000,75020,4,10,2,1,1,-1,1,-1,-1,-1,-1,-1
18,1,0,405000,75015,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,405600,75019,0,10,1,1,1,-1,1,1,-1,-1,-1,-1
48,3,2,406000,75018,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,406000,75010,7,7,6,1,1,1,-1,-1,-1,-1,-1,-1
38,2,1,406000,75012,5,8,3,1,1,-1,-1,1,-1,-1,-1,-1
51,2,1,406500,75018,6,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,406600,75020,5,9,4,1,1,1,-1,1,-1,-1,-1,-1
52,2,1,406990,75019,4,10,1,1,1,-1,1,1,-1,-1,-1,-1
